Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Böffel L.","57205486969;","Group-wide remuneration structure and governance: Challenge for the Parent Company’s Board of Directors in the insurance group under comparative consideration of banking supervisory law [Gruppenweite Vergütungsstruktur und Governance: Herausforderung für den Vorstand des Mutterunternehmens in der Versicherungsgruppe unter vergleichender Berücksichtigung des Bankaufsichtsrechts]",2022,"Zeitschrift fur die gesamte Versicherungswissenschaft","111","1",,"55","88",,,"10.1007/s12297-022-00517-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124282935&doi=10.1007%2fs12297-022-00517-4&partnerID=40&md5=a8c5866a6766dedec5e57cb221a9f808","Berkeley School of Law, University of California, Berkeley, CA, United States; Freie Universität Berlin, Berlin, Germany","Böffel, L., Berkeley School of Law, University of California, Berkeley, CA, United States, Freie Universität Berlin, Berlin, Germany","Böffel, L.; Berkeley School of Law, United States; email: lukasboeffel@berkeley.edu",,"Springer Gabler",00442585,,,,"German","Z. Gesamte Versicherungswiss.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85124282935
"Gilbert R.J., Katz M.L.","55431835700;55684356800;","Dynamic merger policy and pre-merger product choice by an entrant",2022,"International Journal of Industrial Organization","81",,"102812","","",,,"10.1016/j.ijindorg.2021.102812","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123057686&doi=10.1016%2fj.ijindorg.2021.102812&partnerID=40&md5=b9154a6c26c76c240daa2b77c3ce1169","Professor Emeritus in the Department of Economics, University of California, Berkeley, United States; Sarin Chair Emeritus in Strategy and Leadership at the Haas School of Business and Professor Emeritus in the Department of Economics, University of California, Berkeley, United States","Gilbert, R.J., Professor Emeritus in the Department of Economics, University of California, Berkeley, United States; Katz, M.L., Sarin Chair Emeritus in Strategy and Leadership at the Haas School of Business and Professor Emeritus in the Department of Economics, University of California, Berkeley, United States","Katz, M.L.; UC Berkeley: University of California Berkeley, United States; email: katz@haas.berkeley.edu",,"Elsevier Inc.",01677187,,IJIOD,,"English","Int J Ind Organiz",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85123057686
"Cobben D., Ooms W., Roijakkers N., Radziwon A.","57214896345;56464012500;8286376800;56127061300;","Ecosystem types: A systematic review on boundaries and goals",2022,"Journal of Business Research","142",,,"138","164",,24,"10.1016/j.jbusres.2021.12.046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122814105&doi=10.1016%2fj.jbusres.2021.12.046&partnerID=40&md5=949d868d5d15a80677f70cb61988316b","Department of Strategic Management, Open Universiteit, Valkenburgerweg 177, AT Heerlen, 6419, Netherlands; Department of Business Development and Technology, Aarhus University, Birk Centerpark 15, Herning, 7400, Denmark; Haas School of Business, University of California, Berkeley, 2220 Piedmont Avenue F402 Haas School of Business, Berkeley, CA  94720, United States","Cobben, D., Department of Strategic Management, Open Universiteit, Valkenburgerweg 177, AT Heerlen, 6419, Netherlands; Ooms, W., Department of Strategic Management, Open Universiteit, Valkenburgerweg 177, AT Heerlen, 6419, Netherlands; Roijakkers, N., Department of Strategic Management, Open Universiteit, Valkenburgerweg 177, AT Heerlen, 6419, Netherlands; Radziwon, A., Department of Business Development and Technology, Aarhus University, Birk Centerpark 15, Herning, 7400, Denmark, Haas School of Business, University of California, Berkeley, 2220 Piedmont Avenue F402 Haas School of Business, Berkeley, CA  94720, United States","Cobben, D.; Department of Strategic Management, Valkenburgerweg 177, Netherlands; email: Dieudonnee.cobben@ou.nl",,"Elsevier Inc.",01482963,,JBRED,,"English","J. Bus. Res.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85122814105
"Bando R., Galiani S., Gertler P.","56512002400;6508013761;7003626422;","Another brick on the wall: On the effects of non-contributory pensions on material and subjective well being",2022,"Journal of Economic Behavior and Organization","195",,,"16","26",,1,"10.1016/j.jebo.2021.12.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122806404&doi=10.1016%2fj.jebo.2021.12.029&partnerID=40&md5=f423ed935891f5bedbfbef35ae17aecf","Inter-American Development Bank; University of Maryland and NBER; University of California at Berkeley and NBER","Bando, R., Inter-American Development Bank; Galiani, S., University of Maryland and NBER; Gertler, P., University of California at Berkeley and NBER","Galiani, S.; University of Maryland and NBERemail: galiani@econ.umd.edu",,"Elsevier B.V.",01672681,,JEBOD,,"English","J. Econ. Behav. Organ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85122806404
"Weber S., Mehandru N.","7401926991;57371147100;","The 2020s political economy of machine translation",2022,"Business and Politics","24","1",,"96","112",,,"10.1017/bap.2021.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121039083&doi=10.1017%2fbap.2021.17&partnerID=40&md5=989d7c45673e0375c1ab5f13b1cb79a6","University of California Berkeley, School of Information, Berkeley, CA  94720, United States","Weber, S., University of California Berkeley, School of Information, Berkeley, CA  94720, United States; Mehandru, N., University of California Berkeley, School of Information, Berkeley, CA  94720, United States","Weber, S.; University of California Berkeley, United States; email: steve_weber@berkeley.edu",,"Cambridge University Press",13695258,,,,"English","Bus. Polit.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85121039083
"Radziwon A., Bogers M.L.A.M., Chesbrough H., Minssen T.","56127061300;36117631500;6603859674;23100333700;","Ecosystem effectuation: creating new value through open innovation during a pandemic",2022,"R and D Management","52","2",,"376","390",,13,"10.1111/radm.12512","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120606245&doi=10.1111%2fradm.12512&partnerID=40&md5=12d18755bde3db663e2a65534b381262","Haas School of Business, University of California, Berkeley, Berkeley, CA, United States; Department of Business Development and Technology, Aarhus University, Herning, Denmark; Innovation, Technology Entrepreneurship & Marketing (ITEM) Group, Eindhoven University of Technology, Eindhoven, Netherlands; Department of Food and Resource Economics (IFRO), University of Copenhagen, Copenhagen, Denmark; Maire Tecnimont of Open Innovation, Luiss University, Rome, Italy; Faculty of Law, Center for Advanced Studies in Biomedical, Innovation Law (CeBIL), University of Copenhagen, Copenhagen, Denmark; Faculty of Law, Lund University, Lund, Sweden","Radziwon, A., Haas School of Business, University of California, Berkeley, Berkeley, CA, United States, Department of Business Development and Technology, Aarhus University, Herning, Denmark; Bogers, M.L.A.M., Haas School of Business, University of California, Berkeley, Berkeley, CA, United States, Innovation, Technology Entrepreneurship & Marketing (ITEM) Group, Eindhoven University of Technology, Eindhoven, Netherlands, Department of Food and Resource Economics (IFRO), University of Copenhagen, Copenhagen, Denmark; Chesbrough, H., Haas School of Business, University of California, Berkeley, Berkeley, CA, United States, Maire Tecnimont of Open Innovation, Luiss University, Rome, Italy; Minssen, T., Faculty of Law, Center for Advanced Studies in Biomedical, Innovation Law (CeBIL), University of Copenhagen, Copenhagen, Denmark, Faculty of Law, Lund University, Lund, Sweden","Radziwon, A.; Haas School of Business, United States; email: agra@berkeley.edu",,"John Wiley and Sons Inc",00336807,,,,"English","R D Manage.",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85120606245
"Zhang Y., Richter A.R., Shanthikumar J.G., Shen Z.-J.M.","7601314406;57351578700;7005886863;8947426700;","Dynamic Inventory Relocation in Disaster Relief†",2022,"Production and Operations Management","31","3",,"1052","1070",,1,"10.1111/poms.13594","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119852180&doi=10.1111%2fpoms.13594&partnerID=40&md5=8e412f86b668cb273782f341e24d6d6d","School of Management and Economics, Beijing Institute of Technology, Beijing, 100081, China; Department of Industrial Engineering and Operations Research, University of California, Berkeley, CA  94720, United States; Krannert School of Management, Purdue University, West Lafayette, IN  47907, United States; College of Engineering, University of California, Berkeley, CA  94720, United States; Faculty of Engineering and Faculty of Business and Economics, The University of Hong Kong999077, Hong Kong","Zhang, Y., School of Management and Economics, Beijing Institute of Technology, Beijing, 100081, China; Richter, A.R., Department of Industrial Engineering and Operations Research, University of California, Berkeley, CA  94720, United States; Shanthikumar, J.G., Krannert School of Management, Purdue University, West Lafayette, IN  47907, United States; Shen, Z.-J.M., College of Engineering, University of California, Berkeley, CA  94720, United States, Faculty of Engineering and Faculty of Business and Economics, The University of Hong Kong999077, Hong Kong","Shen, Z.-J.M.; College of Engineering, United States; email: maxshen@hku.hk",,"John Wiley and Sons Inc",10591478,,,,"English","Prod. Oper. Manage.",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85119852180
"Lee J., Parlour C.A.","57197749736;6602598218;","Consumers as Financiers: Consumer Surplus, Crowdfunding, and Initial Coin Offerings",2022,"Review of Financial Studies","35","3",,"1105","1140",,6,"10.1093/rfs/hhab058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117889818&doi=10.1093%2frfs%2fhhab058&partnerID=40&md5=20220907548ea3b1506be348074eb5a2","Olin Business School, Washington University in St. Louis, United States; Haas School of Business, Uc Berkeley, United States","Lee, J., Olin Business School, Washington University in St. Louis, United States; Parlour, C.A., Haas School of Business, Uc Berkeley, United States","Lee, J.; Olin Business School, United States; email: jlee89@wustl.edu",,"Oxford University Press",08939454,,,,"English","Rev. Financ. Stud.",Article,"Final","",Scopus,2-s2.0-85117889818
"Schulman P.R.","7005981293;","Reliability, uncertainty and the management of error: New perspectives in the COVID-19 era",2022,"Journal of Contingencies and Crisis Management","30","1",,"92","101",,13,"10.1111/1468-5973.12356","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102250921&doi=10.1111%2f1468-5973.12356&partnerID=40&md5=78d9970b89e681b8960a4e5f8e563863","Center for Catastrophic Risk Management, University of California Berkeley, Berkeley, CA, United States; Department of Government, Mills College, Oakland, CA, United States","Schulman, P.R., Center for Catastrophic Risk Management, University of California Berkeley, Berkeley, CA, United States, Department of Government, Mills College, Oakland, CA, United States","Schulman, P.R.; Center for Catastrophic Risk Management, United States; email: paul@mills.edu",,"John Wiley and Sons Inc",09660879,,,,"English","J. Contingencies Crisis Manage.",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85102250921
"Bertello A., Bogers M.L.A.M., De Bernardi P.","57207796163;36117631500;57203532226;","Open innovation in the face of the COVID-19 grand challenge: insights from the Pan-European hackathon ‘EUvsVirus’",2022,"R and D Management","52","2",,"178","192",,57,"10.1111/radm.12456","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100511707&doi=10.1111%2fradm.12456&partnerID=40&md5=03e4cef1f510b21f796641d1124d66d1","Department of Management, University of Torino, Torino, Italy; Department of Industrial Engineering & Innovation Sciences, Eindhoven University of Technology, Eindhoven, Netherlands; Faculty of Science, University of Copenhagen, Copenhagen, Denmark; Haas School of Business, University of California, Berkeley, CA, United States","Bertello, A., Department of Management, University of Torino, Torino, Italy; Bogers, M.L.A.M., Department of Industrial Engineering & Innovation Sciences, Eindhoven University of Technology, Eindhoven, Netherlands, Faculty of Science, University of Copenhagen, Copenhagen, Denmark, Haas School of Business, University of California, Berkeley, CA, United States; De Bernardi, P., Department of Management, University of Torino, Torino, Italy","Bertello, A.; Department of Management, Italy; email: alberto.bertello@unito.it",,"John Wiley and Sons Inc",00336807,,,,"English","R D Manage.",Conference Paper,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85100511707
"Han B., Hirshleifer D., Walden J.","37019684100;6602877412;36237724100;","Social Transmission Bias and Investor Behavior",2022,"Journal of Financial and Quantitative Analysis","57","1",,"390","412",,20,"10.1017/S0022109021000077","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100299531&doi=10.1017%2fS0022109021000077&partnerID=40&md5=70087b564cb55d8fd09c85d3f9f57114","University of Toronto Rotman School of Management, Canada; University of California, Irvine Merage School of Business, United States; University of California at Berkeley, University of Lausanne, Swiss Finance Institute, United States","Han, B., University of Toronto Rotman School of Management, Canada; Hirshleifer, D., University of California, Irvine Merage School of Business, United States; Walden, J., University of California at Berkeley, University of Lausanne, Swiss Finance Institute, United States","Han, B.; University of Toronto Rotman School of ManagementCanada; email: bing.han@Rotman.utoronto.ca",,"Cambridge University Press",00221090,,,,"English","J. Financ. Quant. Anal.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85100299531
"Kenway S.J., Lam K.L., Stokes-Draut J., Sanders K.T., Binks A.N., Bors J., Head B., Olsson G., McMahon J.E.","6505825442;57192294975;8428916100;55375676000;56816793600;57194195789;20436252100;7102554206;7201909374;","Corrigendum to “Defining water-related energy for global comparison, clearer communication, and sharper policy”[J. Clean. Prod. 236 (2019) 17502] (Journal of Cleaner Production (2019) 236, (S0959652619323108), (10.1016/j.jclepro.2019.06.333))",2022,"Journal of Cleaner Production","335",,"130140","","",,,"10.1016/j.jclepro.2021.130140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122304397&doi=10.1016%2fj.jclepro.2021.130140&partnerID=40&md5=1017734a80d5fc9f852d47fcf284a890","School of Chemical Engineering, The University of Queensland, St LuciaQLD  4072, Australia; Department of Water Management, Delft University of Technology, Stevinweg 1, Delft, CN  2628, Netherlands; Department of Civil and Environmental Engineering and ReNUWIt Engineering Research Center, University of California, Berkeley, Berkeley, CA  94720, United States; Sonny Astani Department of Civil and Environmental Engineering, University of Southern California, 3620, S. Vermont Avenue, Los Angeles, CA  90089-2531, United States; School of Political Science, The University of Queensland, St Lucia, QLD  4072, Australia; Lund University, Lund, 22100, Sweden; Better Climate Research and Policy Analysis, 138 Brookfield Drive, MoragaCA  94556, United States","Kenway, S.J., School of Chemical Engineering, The University of Queensland, St LuciaQLD  4072, Australia; Lam, K.L., School of Chemical Engineering, The University of Queensland, St LuciaQLD  4072, Australia, Department of Water Management, Delft University of Technology, Stevinweg 1, Delft, CN  2628, Netherlands; Stokes-Draut, J., Department of Civil and Environmental Engineering and ReNUWIt Engineering Research Center, University of California, Berkeley, Berkeley, CA  94720, United States; Sanders, K.T., Sonny Astani Department of Civil and Environmental Engineering, University of Southern California, 3620, S. Vermont Avenue, Los Angeles, CA  90089-2531, United States; Binks, A.N., School of Chemical Engineering, The University of Queensland, St LuciaQLD  4072, Australia; Bors, J., School of Chemical Engineering, The University of Queensland, St LuciaQLD  4072, Australia; Head, B., School of Political Science, The University of Queensland, St Lucia, QLD  4072, Australia; Olsson, G., Lund University, Lund, 22100, Sweden; McMahon, J.E., Better Climate Research and Policy Analysis, 138 Brookfield Drive, MoragaCA  94556, United States","Kenway, S.J.; School of Chemical Engineering, St Lucia, Australia; email: s.kenway@uq.edu.au",,"Elsevier Ltd",09596526,,JCROE,,"English","J. Clean. Prod.",Erratum,"Final","All Open Access, Green",Scopus,2-s2.0-85122304397
"Ning Z.E., Villas-Boas J.M.","57222524553;36874874200;","Following the Customers: Dynamic Competitive Repositioning",2022,"Management Science","68","2",,"1002","1018",,4,"10.1287/mnsc.2021.3962","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126768053&doi=10.1287%2fmnsc.2021.3962&partnerID=40&md5=67206ebc115492ff35d121ec32171d8c","Cheung Kong Graduate School of Business, Beijing, 100738, China; Haas School of Business, University of California, Berkeley, Berkeley, CA  94720, United States","Ning, Z.E., Cheung Kong Graduate School of Business, Beijing, 100738, China; Villas-Boas, J.M., Haas School of Business, University of California, Berkeley, Berkeley, CA  94720, United States",,,"INFORMS Inst.for Operations Res.and the Management Sciences",00251909,,MSCIA,,"English","Manage Sci",Article,"Final","",Scopus,2-s2.0-85126768053
"Hendershott T., Menkveld A.J., Praz R., Seasholes M.","6602235014;16310265500;57605677400;6506080533;","Asset Price Dynamics with Limited Attention",2022,"Review of Financial Studies","35","2",,"962","1008",,2,"10.1093/rfs/hhab045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125130673&doi=10.1093%2frfs%2fhhab045&partnerID=40&md5=0378d5ed65c39680ba388661a3c0d56d","University of California at Berkeley, United States; Vrije Universiteit Amsterdam, Netherlands; Danske Bank; Arizona State University, United States","Hendershott, T., University of California at Berkeley, United States; Menkveld, A.J., Vrije Universiteit Amsterdam, Netherlands; Praz, R., Danske Bank; Seasholes, M., Arizona State University, United States","Menkveld, A.J.; Vrije Universiteit AmsterdamNetherlands; email: albertjmenkveld@gmail.com",,"Oxford University Press",08939454,,,,"English","Rev. Financ. Stud.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85125130673
"Gorodnichenko Y., West K.D.","8567095900;7401596903;","Editors Introduction to the Special Issue",2022,"Journal of Money, Credit and Banking","54",,,"5","",,,"10.1111/jmcb.12916","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123394085&doi=10.1111%2fjmcb.12916&partnerID=40&md5=a86aee580abf68fbb2451344f018d17c","University of California at Berkeley, United States; University of Wisconsin-Madison, United States","Gorodnichenko, Y., University of California at Berkeley, United States; West, K.D., University of Wisconsin-Madison, United States",,,"John Wiley and Sons Inc",00222879,,,,"English","J. Money Credit Bank.",Editorial,"Final","",Scopus,2-s2.0-85123394085
"Lindbergh S., Reed J., Takara M., Rakas J.","57205648521;57654859800;57405651500;8905625800;","Decoding climate adaptation governance: A sociotechnical perspective of U.S. airports",2022,"Journal of Cleaner Production","334",,"130118","","",,5,"10.1016/j.jclepro.2021.130118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122502130&doi=10.1016%2fj.jclepro.2021.130118&partnerID=40&md5=73b62a6f672ab4fa5aebc828a4b4dc0a","Department of Landscape Architecture and Environmental Planning, University of California Berkeley, 230 Bauer Wurster Hall #2000, Berkeley, CA  94720, United States; Department of Civil and Environmental Engineering, University of California Berkeley, #107B McLaughlin Hall, Berkeley, CA, United States; Department of Civil and Environmental Engineering, The FAA Consortium in Aviation Operations Research (NEXTOR III), University of California Berkeley, #107B McLaughlin Hall, Berkeley, CA, United States","Lindbergh, S., Department of Landscape Architecture and Environmental Planning, University of California Berkeley, 230 Bauer Wurster Hall #2000, Berkeley, CA  94720, United States; Reed, J., Department of Civil and Environmental Engineering, University of California Berkeley, #107B McLaughlin Hall, Berkeley, CA, United States; Takara, M., Department of Civil and Environmental Engineering, University of California Berkeley, #107B McLaughlin Hall, Berkeley, CA, United States; Rakas, J., Department of Civil and Environmental Engineering, The FAA Consortium in Aviation Operations Research (NEXTOR III), University of California Berkeley, #107B McLaughlin Hall, Berkeley, CA, United States","Lindbergh, S.; Department of Landscape Architecture and Environmental Planning, 230 Bauer Wurster Hall #2000, United States; email: sarah_lindbergh@berkeley.edu",,"Elsevier Ltd",09596526,,JCROE,,"English","J. Clean. Prod.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85122502130
"Han T.A., Lenaerts T., Santos F.C., Pereira L.M.","37111026400;57226570604;9845451400;7201962404;","Voluntary safety commitments provide an escape from over-regulation in AI development",2022,"Technology in Society","68",,"101843","","",,7,"10.1016/j.techsoc.2021.101843","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122086823&doi=10.1016%2fj.techsoc.2021.101843&partnerID=40&md5=32246a56d8826f314f0d5c41ac3b7b8a","School of Computing, Engineering and Digital Technologies, Teesside University, Middlesbrough, TS1 3BA, United Kingdom; FARI Institute, Université Libre de Bruxelles-Vrije Universiteit Brussel, Brussels, 1050, Belgium; Machine Learning Group, Université Libre de Bruxelles, Boulevard du Triomphe CP212, Brussels, 1050, Belgium; Artificial Intelligence Lab, Vrije Universiteit Brussel, Pleinlaan 2, Brussels, 1050, Belgium; Center for Human-Compatible AI, UC Berkeley, 2121 Berkeley Way, Berkeley, CA  94702, United States; INESC-ID and Instituto Superior Tecnico, Universidade de Lisboa, Portugal; NOVA Laboratory for Computer Science and Informatics (NOVA LINCS), Universidade Nova de Lisboa, Caparica, 2829- 516, Portugal","Han, T.A., School of Computing, Engineering and Digital Technologies, Teesside University, Middlesbrough, TS1 3BA, United Kingdom; Lenaerts, T., FARI Institute, Université Libre de Bruxelles-Vrije Universiteit Brussel, Brussels, 1050, Belgium, Machine Learning Group, Université Libre de Bruxelles, Boulevard du Triomphe CP212, Brussels, 1050, Belgium, Artificial Intelligence Lab, Vrije Universiteit Brussel, Pleinlaan 2, Brussels, 1050, Belgium, Center for Human-Compatible AI, UC Berkeley, 2121 Berkeley Way, Berkeley, CA  94702, United States; Santos, F.C., INESC-ID and Instituto Superior Tecnico, Universidade de Lisboa, Portugal; Pereira, L.M., NOVA Laboratory for Computer Science and Informatics (NOVA LINCS), Universidade Nova de Lisboa, Caparica, 2829- 516, Portugal","Han, T.A.; School of Computing, United Kingdom; email: t.han@tees.ac.uk",,"Elsevier Ltd",0160791X,,,,"English","Technol. Soc.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85122086823
"Yu J.J., Tang C.S., Li M.K., Shen Z.-J.M.","57204704596;7404394331;56525601100;8947426700;","Coordinating Installation of Electric Vehicle Charging Stations between Governments and Automakers",2022,"Production and Operations Management","31","2",,"681","696",,20,"10.1111/poms.13564","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116493819&doi=10.1111%2fpoms.13564&partnerID=40&md5=c392cb6f4b4052b23ee5945dab5af5f6","School of Management, Fudan University, Shanghai, 200433, China; UCLA Anderson School of Management, Los Angeles, CA  90095, United States; School of Management, Shanghai University, Shanghai, 210444, China; College of Engineering, University of California, Berkeley, CA  94720, United States; Faculty of Engineering and Faculty of Business and Economics, The University of Hong Kong999077, Hong Kong","Yu, J.J., School of Management, Fudan University, Shanghai, 200433, China; Tang, C.S., UCLA Anderson School of Management, Los Angeles, CA  90095, United States; Li, M.K., School of Management, Shanghai University, Shanghai, 210444, China; Shen, Z.-J.M., College of Engineering, University of California, Berkeley, CA  94720, United States, Faculty of Engineering and Faculty of Business and Economics, The University of Hong Kong999077, Hong Kong","Li, M.K.; School of Management, China; email: limusen@shu.edu.cn",,"John Wiley and Sons Inc",10591478,,,,"English","Prod. Oper. Manage.",Article,"Final","",Scopus,2-s2.0-85116493819
"Fu X., Li Y., Li J., Chesbrough H.","57968588600;58449218100;12767650800;6603859674;","When do latecomer firms undertake international open innovation: Evidence from China",2022,"Global Strategy Journal","12","1",,"31","56",,9,"10.1002/gsj.1401","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105183426&doi=10.1002%2fgsj.1401&partnerID=40&md5=b169c89b86315734c007509120c296ea","Technology and Management Centre for Development, Department of International Development, University of Oxford, Oxford, United Kingdom; Beijing University of Posts and Telecommunications, Beijing, China; Research Centre for Technological Innovation, School of Economics and Management, Tsinghua University, Beijing, China; Center for Open Innovation, Haas School of Business, Faculty Wing, University of California, Berkeley, Berkeley, CA, United States","Fu, X., Technology and Management Centre for Development, Department of International Development, University of Oxford, Oxford, United Kingdom; Li, Y., Beijing University of Posts and Telecommunications, Beijing, China; Li, J., Research Centre for Technological Innovation, School of Economics and Management, Tsinghua University, Beijing, China; Chesbrough, H., Center for Open Innovation, Haas School of Business, Faculty Wing, University of California, Berkeley, Berkeley, CA, United States","Fu, X.; Technology and Management Centre for Development, United Kingdom; email: xiaolan.fu@qeh.ox.ac.uk",,"John Wiley and Sons Inc",20425805,,,,"English","Glob. Strategy J.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85105183426
"Ozcan S., Homayounfard A., Simms C., Wasim J.","55767986400;57223043775;14056806500;57202709689;","Technology Roadmapping Using Text Mining: A Foresight Study for the Retail Industry",2022,"IEEE Transactions on Engineering Management","69","1",,"228","244",,7,"10.1109/TEM.2021.3068310","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104675070&doi=10.1109%2fTEM.2021.3068310&partnerID=40&md5=a8edad2d156a52c70ec6b4ca8e4718fc","Portsmouth Business School, University of Portsmouth, Portsmouth, United Kingdom; Essex Business School, University of Essex, Essex, Colchester, United Kingdom; Aberdeen Business School, Robert Gordon University, Aberdeen, United Kingdom; Department of Engineering Management, Bahcesehir Universitesi, Istanbul, 34349, Turkey; Higher School of Economics, National Research University, Moscow, 101000, Russian Federation; Research Fellow with the Haas School of Business, UC Berkeley, CA, 94720, United States","Ozcan, S., Portsmouth Business School, University of Portsmouth, Portsmouth, United Kingdom, Department of Engineering Management, Bahcesehir Universitesi, Istanbul, 34349, Turkey, Higher School of Economics, National Research University, Moscow, 101000, Russian Federation; Homayounfard, A., Essex Business School, University of Essex, Essex, Colchester, United Kingdom, Research Fellow with the Haas School of Business, UC Berkeley, CA, 94720, United States; Simms, C., Portsmouth Business School, University of Portsmouth, Portsmouth, United Kingdom; Wasim, J., Aberdeen Business School, Robert Gordon University, Aberdeen, United Kingdom","Ozcan, S.; Portsmouth Business School, United Kingdom; email: sercan.ozcan@port.ac.uk",,"Institute of Electrical and Electronics Engineers Inc.",00189391,,IEEMA,,"English","IEEE Trans Eng Manage",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85104675070
"Vergara D.","57203531797;","Do policies and institutions matter for pre-tax income inequality? Cross-country evidence",2022,"International Tax and Public Finance","29","1",,"30","52",,2,"10.1007/s10797-021-09661-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102932993&doi=10.1007%2fs10797-021-09661-6&partnerID=40&md5=cfe6905c4aaaca7066ae545dc1f1f8e2","Department of Economics, UC Berkeley, Berkeley, United States","Vergara, D., Department of Economics, UC Berkeley, Berkeley, United States","Vergara, D.; Department of Economics, United States; email: damianvergara@berkeley.edu",,"Springer",09275940,,,,"English","Int. Tax Public Financ.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85102932993
"Kim E., Simonse L.W.L., Beckman S.L., Appleyard M.M., Velazquez H., Madrigal A.S., Agogino A.M.","56100370800;6503943671;7003488702;7006510539;57213159848;57219979073;35821559600;","User-Centered Design Roadmapping: Anchoring Roadmapping in Customer Value before Technology Selection",2022,"IEEE Transactions on Engineering Management","69","1",,"109","126",,6,"10.1109/TEM.2020.3030172","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096377808&doi=10.1109%2fTEM.2020.3030172&partnerID=40&md5=f38ba56a082dd7bff663061eb95a3e6e","Design Organization Strategy Department, The Industrial Design Engineering Faculty, Delft University of Technology, Landbergstraat 15, Netherlands; Haas School of Business, UC Berkeley, Berkeley, CA, United States; The School of Business, Portland State University, Portland, OR, United States; School of Industrial Design, Georgia Institute of Technology, Atlanta, GA, United States; Mechanical Engineering, UC Berkeley, Berkeley, CA, United States","Kim, E., Design Organization Strategy Department, The Industrial Design Engineering Faculty, Delft University of Technology, Landbergstraat 15, Netherlands; Simonse, L.W.L., Design Organization Strategy Department, The Industrial Design Engineering Faculty, Delft University of Technology, Landbergstraat 15, Netherlands; Beckman, S.L., Haas School of Business, UC Berkeley, Berkeley, CA, United States; Appleyard, M.M., The School of Business, Portland State University, Portland, OR, United States; Velazquez, H., School of Industrial Design, Georgia Institute of Technology, Atlanta, GA, United States; Madrigal, A.S., Design Organization Strategy Department, The Industrial Design Engineering Faculty, Delft University of Technology, Landbergstraat 15, Netherlands; Agogino, A.M., Mechanical Engineering, UC Berkeley, Berkeley, CA, United States","Kim, E.; Design Organization Strategy Department, Netherlands; email: e.y.kim@tudelft.nl",,"Institute of Electrical and Electronics Engineers Inc.",00189391,,IEEMA,,"English","IEEE Trans Eng Manage",Article,"Final","",Scopus,2-s2.0-85096377808
