Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Coibion O., Gorodnichenko Y., Weber M.","15025740000;8567095900;56424608900;","Does Policy Communication during COVID Work?",2022,"International Journal of Central Banking","2022","72",,"3","39",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126053790&partnerID=40&md5=a4dc77ff963912132bb15c04b2955e13","University of Texas, Austin, United States; NBER, United States; University of California, Berkeley, Berkeley, United States; University of Chicago Booth School of Business, United States","Coibion, O., University of Texas, Austin, United States, NBER, United States; Gorodnichenko, Y., NBER, United States, University of California, Berkeley, Berkeley, United States; Weber, M., NBER, United States, University of Chicago Booth School of Business, United States",,,"European Central Bank",18154654,,,,"English","Int. J. Cent. Bank.",Article,"Final","",Scopus,2-s2.0-85126053790
"Dincer N., Eichengreen B., Geraats P.","6602098670;7005233386;8443308100;","Trends in Monetary Policy Transparency: Further Updates",2022,"International Journal of Central Banking","2022","72",,"331","348",,13,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126020094&partnerID=40&md5=c69a4b1c458355ad73a8ed4d922e8b4b","TED University, Turkey; University of California, Berkeley, Berkeley, United States; University of Cambridge, United Kingdom","Dincer, N., TED University, Turkey; Eichengreen, B., University of California, Berkeley, Berkeley, United States; Geraats, P., University of Cambridge, United Kingdom",,,"European Central Bank",18154654,,,,"English","Int. J. Cent. Bank.",Article,"Final","",Scopus,2-s2.0-85126020094
"Piketty T., Saez E., Zucman G.","6603275600;7004587587;55795986400;","Twenty Years and Counting: Thoughts about Measuring the Upper Tail",2022,"Journal of Economic Inequality","20","1",,"255","264",,3,"10.1007/s10888-022-09536-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126001037&doi=10.1007%2fs10888-022-09536-8&partnerID=40&md5=17be029412dfdece3be251197473beaa","Paris School of Economics, 48 Boulevard Jourdan, Paris, 75014, France; University of California, Berkeley, CA  94720, United States","Piketty, T., Paris School of Economics, 48 Boulevard Jourdan, Paris, 75014, France; Saez, E., University of California, Berkeley, CA  94720, United States; Zucman, G., University of California, Berkeley, CA  94720, United States","Piketty, T.; Paris School of Economics, 48 Boulevard Jourdan, France; email: piketty@psemail.eu",,"Springer",15691721,,,,"English","J. Econ. Inequal.",Article,"Final","",Scopus,2-s2.0-85126001037
"Caron J., Fally T.","56423244500;21933820800;","Per Capita Income, Consumption Patterns, and CO2 Emissions",2022,"Journal of the Association of Environmental and Resource Economists","9","2",,"235","271",,2,"10.1086/716727","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125738149&doi=10.1086%2f716727&partnerID=40&md5=e5a88ad7b98fabc3d8bd9064a0e8cc1e","Department of Applied Economics, HEC Montreal, Montreal, QC  H3T 2B1, Canada; Department of Agricultural and Resource Economics, University of California, Giannini Hall, Berkeley, CA  94720-3310, United States","Caron, J., Department of Applied Economics, HEC Montreal, Montreal, QC  H3T 2B1, Canada; Fally, T., Department of Agricultural and Resource Economics, University of California, Giannini Hall, Berkeley, CA  94720-3310, United States",,,"University of Chicago Press",23335955,,,,"English","J. Assoc. Environ. Resour. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85125738149
"Fowlie M.L., Reguant M.","6602745022;56352562700;","Mitigating Emissions Leakage in Incomplete Carbon Markets",2022,"Journal of the Association of Environmental and Resource Economists","9","2",,"307","343",,11,"10.1086/716765","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125701206&doi=10.1086%2f716765&partnerID=40&md5=a21a01eccd14365b140c2fce53c53f26","University of California, Berkeley, United States; Northwestern University, United States","Fowlie, M.L., University of California, Berkeley, United States; Reguant, M., Northwestern University, United States",,,"University of Chicago Press",23335955,,,,"English","J. Assoc. Environ. Resour. Econ.",Article,"Final","",Scopus,2-s2.0-85125701206
"Cullen Z., Perez-Truglia R.","57225214289;36997372700;","How Much Does Your Boss Make? The Effects of Salary Comparisons",2022,"Journal of Political Economy","130","3",,"766","822",,20,"10.1086/717891","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125108124&doi=10.1086%2f717891&partnerID=40&md5=ad0091b2f7d5388c5911b06c74cd1d8f","Harvard Business School, United States; University of California, Berkeley, United States","Cullen, Z., Harvard Business School, United States; Perez-Truglia, R., University of California, Berkeley, United States",,,"University of Chicago Press",00223808,,,,"English","J. Polit. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85125108124
"Böffel L.","57205486969;","Group-wide remuneration structure and governance: Challenge for the Parent Company’s Board of Directors in the insurance group under comparative consideration of banking supervisory law [Gruppenweite Vergütungsstruktur und Governance: Herausforderung für den Vorstand des Mutterunternehmens in der Versicherungsgruppe unter vergleichender Berücksichtigung des Bankaufsichtsrechts]",2022,"Zeitschrift fur die gesamte Versicherungswissenschaft","111","1",,"55","88",,,"10.1007/s12297-022-00517-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124282935&doi=10.1007%2fs12297-022-00517-4&partnerID=40&md5=a8c5866a6766dedec5e57cb221a9f808","Berkeley School of Law, University of California, Berkeley, CA, United States; Freie Universität Berlin, Berlin, Germany","Böffel, L., Berkeley School of Law, University of California, Berkeley, CA, United States, Freie Universität Berlin, Berlin, Germany","Böffel, L.; Berkeley School of Law, United States; email: lukasboeffel@berkeley.edu",,"Springer Gabler",00442585,,,,"German","Z. Gesamte Versicherungswiss.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85124282935
"Domínguez P., Grau N., Vergara D.","57222272504;57201318429;57203531797;","Combining discrimination diagnostics to identify sources of statistical discrimination",2022,"Economics Letters","212",,"110294","","",,,"10.1016/j.econlet.2022.110294","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124147313&doi=10.1016%2fj.econlet.2022.110294&partnerID=40&md5=cf0ff9fb38ca4fe78f6260e053e2e598","Department of Industrial and Systems Engineering, Pontificia Universidad Católica de Chile, Chile; Department of Economics, Faculty of Economics and Business, Universidad de Chile, Chile; Department of Economics, UC Berkeley, United States","Domínguez, P., Department of Industrial and Systems Engineering, Pontificia Universidad Católica de Chile, Chile; Grau, N., Department of Economics, Faculty of Economics and Business, Universidad de Chile, Chile; Vergara, D., Department of Economics, UC Berkeley, United States","Vergara, D.; Department of Economics, United States; email: damianvergara@berkeley.edu",,"Elsevier B.V.",01651765,,ECLED,,"English","Econ. Lett.",Article,"Final","",Scopus,2-s2.0-85124147313
"Mittelhammer R., Judge G., Henry M.","6701770884;6701716155;57200656759;","An Entropy-Based Approach for Nonparametrically Testing Simple Probability Distribution Hypotheses",2022,"Econometrics","10","1","5","","",,,"10.3390/econometrics10010005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123751122&doi=10.3390%2feconometrics10010005&partnerID=40&md5=29187f245f17f7c1e1608c483099de6b","School of Economic Sciences, Washington State University, Pullman, WA  99164, United States; Graduate School, University of California Berkeley, Berkeley, CA  92093, United States; Greylock McKinnon Associates, Boston, MA  02116, United States","Mittelhammer, R., School of Economic Sciences, Washington State University, Pullman, WA  99164, United States; Judge, G., Graduate School, University of California Berkeley, Berkeley, CA  92093, United States; Henry, M., Greylock McKinnon Associates, Boston, MA  02116, United States","Judge, G.; Graduate School, United States; email: gjudge@berkeley.edu",,"MDPI",22251146,,,,"English","Econometrics",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85123751122
"Gilbert R.J., Katz M.L.","55431835700;55684356800;","Dynamic merger policy and pre-merger product choice by an entrant",2022,"International Journal of Industrial Organization","81",,"102812","","",,,"10.1016/j.ijindorg.2021.102812","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123057686&doi=10.1016%2fj.ijindorg.2021.102812&partnerID=40&md5=b9154a6c26c76c240daa2b77c3ce1169","Professor Emeritus in the Department of Economics, University of California, Berkeley, United States; Sarin Chair Emeritus in Strategy and Leadership at the Haas School of Business and Professor Emeritus in the Department of Economics, University of California, Berkeley, United States","Gilbert, R.J., Professor Emeritus in the Department of Economics, University of California, Berkeley, United States; Katz, M.L., Sarin Chair Emeritus in Strategy and Leadership at the Haas School of Business and Professor Emeritus in the Department of Economics, University of California, Berkeley, United States","Katz, M.L.; UC Berkeley: University of California Berkeley, United States; email: katz@haas.berkeley.edu",,"Elsevier Inc.",01677187,,IJIOD,,"English","Int J Ind Organiz",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85123057686
"Bando R., Galiani S., Gertler P.","56512002400;6508013761;7003626422;","Another brick on the wall: On the effects of non-contributory pensions on material and subjective well being",2022,"Journal of Economic Behavior and Organization","195",,,"16","26",,1,"10.1016/j.jebo.2021.12.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122806404&doi=10.1016%2fj.jebo.2021.12.029&partnerID=40&md5=f423ed935891f5bedbfbef35ae17aecf","Inter-American Development Bank; University of Maryland and NBER; University of California at Berkeley and NBER","Bando, R., Inter-American Development Bank; Galiani, S., University of Maryland and NBER; Gertler, P., University of California at Berkeley and NBER","Galiani, S.; University of Maryland and NBERemail: galiani@econ.umd.edu",,"Elsevier B.V.",01672681,,JEBOD,,"English","J. Econ. Behav. Organ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85122806404
"Walelign S.Z., Lujala P.","56582326800;8285226600;","A place-based framework for assessing resettlement capacity in the context of displacement induced by climate change",2022,"World Development","151",,"105777","","",,6,"10.1016/j.worlddev.2021.105777","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121904146&doi=10.1016%2fj.worlddev.2021.105777&partnerID=40&md5=721b752b07020abdaeefbd494d69e25c","Department of Geography, Norwegian University of Science and Technology, Trondheim, Norway; The World Bank, Washington, DC, United States; Center for Effective Global Action, University of California Berkeley, United States; School of Economics, University of Gondar, Gondar, Ethiopia; Geography Research Unit, University of Oulu, Oulu, Finland; Chr. Michelsen Institute, Bergen, Norway","Walelign, S.Z., Department of Geography, Norwegian University of Science and Technology, Trondheim, Norway, The World Bank, Washington, DC, United States, Center for Effective Global Action, University of California Berkeley, United States, School of Economics, University of Gondar, Gondar, Ethiopia; Lujala, P., Geography Research Unit, University of Oulu, Oulu, Finland, Chr. Michelsen Institute, Bergen, Norway","Walelign, S.Z.; Department of Geography, Norway; email: solomon.walelign@ntnu.no",,"Elsevier Ltd",0305750X,,,,"English","World Dev.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85121904146
"Kumar T., Post A.E., Ray I., Otsuka M., Pardo-Bosch F.","57200794404;25825427100;7004434672;57345527500;56382542600;","From public service access to service quality: The distributive politics of piped water in Bangalore",2022,"World Development","151",,"105736","","",,6,"10.1016/j.worlddev.2021.105736","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119347408&doi=10.1016%2fj.worlddev.2021.105736&partnerID=40&md5=f79a28bbe486cf0f13c86163b1137fc3","Postdoctoral Researcher, William & Mary, Global Research Institute, 427 Scotland Street, Williamsburg, VA  23185, United States; Associate Professor, Political Science, U.C. Berkeley, United States; Associate Professor, Energy and Resources Group, U.C Berkeley, United States; Rally Health, United States; Department of Project and Construction Engineering, Universitat Politècnica de Catalunya (BarcelonaTech), Spain","Kumar, T., Postdoctoral Researcher, William & Mary, Global Research Institute, 427 Scotland Street, Williamsburg, VA  23185, United States; Post, A.E., Associate Professor, Political Science, U.C. Berkeley, United States; Ray, I., Associate Professor, Energy and Resources Group, U.C Berkeley, United States; Otsuka, M., Rally Health, United States; Pardo-Bosch, F., Department of Project and Construction Engineering, Universitat Politècnica de Catalunya (BarcelonaTech), Spain",,,"Elsevier Ltd",0305750X,,,,"English","World Dev.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85119347408
"Li J., Jin Q., Zhang W., Li C., Monteiro P.J.M.","57193569315;57208804011;57205362247;55484726400;7101681924;","Microstructure and durability performance of sustainable cementitious composites containing high-volume regenerative biosilica",2022,"Resources, Conservation and Recycling","178",,"106038","","",,16,"10.1016/j.resconrec.2021.106038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119118542&doi=10.1016%2fj.resconrec.2021.106038&partnerID=40&md5=37da767bb59414bd8305302602b51421","Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States; Department of Civil and Environmental Engineering, Michigan State University, East Lansing, MI  48824, United States; Key Laboratory of Advanced Civil Engineering Materials of Ministry of Education, School of Materials Science and Engineering, Tongji UniversityShanghai  201804, China","Li, J., Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States; Jin, Q., Department of Civil and Environmental Engineering, Michigan State University, East Lansing, MI  48824, United States; Zhang, W., Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States; Li, C., Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States, Key Laboratory of Advanced Civil Engineering Materials of Ministry of Education, School of Materials Science and Engineering, Tongji UniversityShanghai  201804, China; Monteiro, P.J.M., Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States","Li, C.; Department of Civil and Environmental Engineering, United States; email: lichen_0712@tongji.edu.cn",,"Elsevier B.V.",09213449,,RCREE,,"English","Resour. Conserv. Recycl.",Article,"Final","",Scopus,2-s2.0-85119118542
"Lee J., Parlour C.A.","57197749736;6602598218;","Consumers as Financiers: Consumer Surplus, Crowdfunding, and Initial Coin Offerings",2022,"Review of Financial Studies","35","3",,"1105","1140",,6,"10.1093/rfs/hhab058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117889818&doi=10.1093%2frfs%2fhhab058&partnerID=40&md5=20220907548ea3b1506be348074eb5a2","Olin Business School, Washington University in St. Louis, United States; Haas School of Business, Uc Berkeley, United States","Lee, J., Olin Business School, Washington University in St. Louis, United States; Parlour, C.A., Haas School of Business, Uc Berkeley, United States","Lee, J.; Olin Business School, United States; email: jlee89@wustl.edu",,"Oxford University Press",08939454,,,,"English","Rev. Financ. Stud.",Article,"Final","",Scopus,2-s2.0-85117889818
"Kaplan S., Lefler J., Zilberman D.","55789856000;57203920774;35578894000;","The political economy of COVID-19",2022,"Applied Economic Perspectives and Policy","44","1",,"477","488",,15,"10.1002/aepp.13164","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102866154&doi=10.1002%2faepp.13164&partnerID=40&md5=e8f75cd38168c087d23f56603aa97759","Department of Agricultural and Resource Economics, University of California, Berkeley, Berkeley, CA, United States","Kaplan, S., Department of Agricultural and Resource Economics, University of California, Berkeley, Berkeley, CA, United States; Lefler, J., Department of Agricultural and Resource Economics, University of California, Berkeley, Berkeley, CA, United States; Zilberman, D., Department of Agricultural and Resource Economics, University of California, Berkeley, Berkeley, CA, United States","Zilberman, D.; Department of Agricultural and Resource Economics, United States; email: zilber11@berkeley.edu",,"John Wiley and Sons Inc",20405790,,,,"English","Appl. Econ. Perspect. Policy",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85102866154
"Han B., Hirshleifer D., Walden J.","37019684100;6602877412;36237724100;","Social Transmission Bias and Investor Behavior",2022,"Journal of Financial and Quantitative Analysis","57","1",,"390","412",,20,"10.1017/S0022109021000077","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100299531&doi=10.1017%2fS0022109021000077&partnerID=40&md5=70087b564cb55d8fd09c85d3f9f57114","University of Toronto Rotman School of Management, Canada; University of California, Irvine Merage School of Business, United States; University of California at Berkeley, University of Lausanne, Swiss Finance Institute, United States","Han, B., University of Toronto Rotman School of Management, Canada; Hirshleifer, D., University of California, Irvine Merage School of Business, United States; Walden, J., University of California at Berkeley, University of Lausanne, Swiss Finance Institute, United States","Han, B.; University of Toronto Rotman School of ManagementCanada; email: bing.han@Rotman.utoronto.ca",,"Cambridge University Press",00221090,,,,"English","J. Financ. Quant. Anal.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85100299531
"Eichengreen B., Viswanath-Natraj G.","7005233386;57225220947;","Stablecoins and Central Bank Digital Currencies: Policy and Regulatory Challenges",2022,"Asian Economic Papers","21","1",,"29","46",,5,"10.1162/asep_a_00843","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125389704&doi=10.1162%2fasep_a_00843&partnerID=40&md5=140c4025fb92f2ca8a361150309e2036","University of California, Berkeley, United States; University of Warwick Ganesh","Eichengreen, B., University of California, Berkeley, United States; Viswanath-Natraj, G., University of Warwick Ganesh",,,"MIT Press Journals",15353516,,,,"English","Asian Econ. Pap.",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85125389704
"Karsten C., Malmendier U., Sautner Z.","57226195699;17342742600;23502581400;","Lawyer Expertise and Contract Design - Evidence from M&A Negotiations",2022,"Economic Journal","132","642",,"644","674",,,"10.1093/ej/ueab047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143059604&doi=10.1093%2fej%2fueab047&partnerID=40&md5=44bca5f92c18c52483a8b8ca07b2b710","Omx Group, Netherlands; University of California, Berkeley, United States; Frankfurt School of Finance and Management, Germany","Karsten, C., Omx Group, Netherlands, University of California, Berkeley, United States, Frankfurt School of Finance and Management, Germany; Malmendier, U., Omx Group, Netherlands, University of California, Berkeley, United States, Frankfurt School of Finance and Management, Germany; Sautner, Z., Omx Group, Netherlands, University of California, Berkeley, United States, Frankfurt School of Finance and Management, Germany","Malmendier, U.; Department of Economics and Haas School of Business, United States; email: ulrike@berkeley.edu",,"Oxford University Press",00130133,,ECJOA,,"English","Econ. J.",Article,"Final","",Scopus,2-s2.0-85143059604
"Bleemer Z.","57197781266;","Affirmative Action, Mismatch, and Economic Mobility after California's Proposition 209",2022,"Quarterly Journal of Economics","137","1",,"115","160",,14,"10.1093/qje/qjab027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142702355&doi=10.1093%2fqje%2fqjab027&partnerID=40&md5=8951324e2b1be49b9f932e9dfc3bcbe9","University of California, Berkeley, United States","Bleemer, Z., University of California, Berkeley, United States","Bleemer, Z.; University of CaliforniaUnited States",,"Oxford University Press",00335533,,QJECA,,"English","Q. J. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85142702355
"Feigenberg B., Miller C.","55898500300;56321522700;","Would Eliminating Racial Disparities in Motor Vehicle Searches have Efficiency Costs?",2022,"Quarterly Journal of Economics","137","1",,"49","113",,10,"10.1093/qje/qjab018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142700026&doi=10.1093%2fqje%2fqjab018&partnerID=40&md5=f21468a313f5f19c6e517dccc5fe3a1b","University of Illinois at Chicago, United States; Haas School of Business, University of California, Berkeley, United States; National Bureau of Economic Research, United States","Feigenberg, B., University of Illinois at Chicago, United States; Miller, C., Haas School of Business, University of California, Berkeley, United States, National Bureau of Economic Research, United States",,,"Oxford University Press",00335533,,QJECA,,"English","Q. J. Econ.",Article,"Final","",Scopus,2-s2.0-85142700026
"Backus M., Blake T., Masterov D., Tadelis S.","56387266700;56225674100;8622649100;57203059758;","Expectation, Disappointment, and Exit: Evidence on Reference Point Formation from an Online Marketplace",2022,"Journal of the European Economic Association","20","1",,"116","149",,5,"10.1093/jeea/jvab033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125726694&doi=10.1093%2fjeea%2fjvab033&partnerID=40&md5=66f5e83b87dad14d3bb82c53d27796f8","Columbia University, United States; Amazon, United States; Thumbtack, United States; University of California, Berkeley, United States","Backus, M., Columbia University, United States; Blake, T., Amazon, United States; Masterov, D., Thumbtack, United States; Tadelis, S., University of California, Berkeley, United States",,,"Oxford University Press",15424766,,,,"English","J. Eur. Econ. Assoc.",Article,"Final","",Scopus,2-s2.0-85125726694
"Hendershott T., Menkveld A.J., Praz R., Seasholes M.","6602235014;16310265500;57605677400;6506080533;","Asset Price Dynamics with Limited Attention",2022,"Review of Financial Studies","35","2",,"962","1008",,2,"10.1093/rfs/hhab045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125130673&doi=10.1093%2frfs%2fhhab045&partnerID=40&md5=0378d5ed65c39680ba388661a3c0d56d","University of California at Berkeley, United States; Vrije Universiteit Amsterdam, Netherlands; Danske Bank; Arizona State University, United States","Hendershott, T., University of California at Berkeley, United States; Menkveld, A.J., Vrije Universiteit Amsterdam, Netherlands; Praz, R., Danske Bank; Seasholes, M., Arizona State University, United States","Menkveld, A.J.; Vrije Universiteit AmsterdamNetherlands; email: albertjmenkveld@gmail.com",,"Oxford University Press",08939454,,,,"English","Rev. Financ. Stud.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85125130673
"Gorodnichenko Y., West K.D.","8567095900;7401596903;","Editors Introduction to the Special Issue",2022,"Journal of Money, Credit and Banking","54",,,"5","",,,"10.1111/jmcb.12916","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123394085&doi=10.1111%2fjmcb.12916&partnerID=40&md5=a86aee580abf68fbb2451344f018d17c","University of California at Berkeley, United States; University of Wisconsin-Madison, United States","Gorodnichenko, Y., University of California at Berkeley, United States; West, K.D., University of Wisconsin-Madison, United States",,,"John Wiley and Sons Inc",00222879,,,,"English","J. Money Credit Bank.",Editorial,"Final","",Scopus,2-s2.0-85123394085
"Alstadsæter A., Johannesen N., Le Guern Herry S., Zucman G.","23487960300;35956590900;57418885300;55795986400;","Tax evasion and tax avoidance",2022,"Journal of Public Economics","206",,"104587","","",,13,"10.1016/j.jpubeco.2021.104587","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123101999&doi=10.1016%2fj.jpubeco.2021.104587&partnerID=40&md5=8666e54d800747970af9f78b127bcf14","Norwegian University of Life Sciences, Norway; University of Copenhagen, CEBI and CEPR, Denmark; Sciences Po Paris, France; UC Berkeley and NBER, United States","Alstadsæter, A., Norwegian University of Life Sciences, Norway; Johannesen, N., University of Copenhagen, CEBI and CEPR, Denmark; Le Guern Herry, S., Sciences Po Paris, France; Zucman, G., UC Berkeley and NBER, United States","Johannesen, N.; University of Copenhagen, Denmark; email: niels.johannesen@econ.ku.dk",,"Elsevier B.V.",00472727,,JPBEB,,"English","J. Public Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85123101999
"Vergara D.","57203531797;","Do policies and institutions matter for pre-tax income inequality? Cross-country evidence",2022,"International Tax and Public Finance","29","1",,"30","52",,2,"10.1007/s10797-021-09661-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102932993&doi=10.1007%2fs10797-021-09661-6&partnerID=40&md5=cfe6905c4aaaca7066ae545dc1f1f8e2","Department of Economics, UC Berkeley, Berkeley, United States","Vergara, D., Department of Economics, UC Berkeley, Berkeley, United States","Vergara, D.; Department of Economics, United States; email: damianvergara@berkeley.edu",,"Springer",09275940,,,,"English","Int. Tax Public Financ.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85102932993
"Pourbabaee F.","57188964325;","Robust experimentation in the continuous time bandit problem",2022,"Economic Theory","73","1",,"151","181",,1,"10.1007/s00199-020-01328-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096619729&doi=10.1007%2fs00199-020-01328-3&partnerID=40&md5=486faf6b7480d88793b5ab43f7ae68e6","University of California, 414 Evans Hall, Berkeley, CA  94720, United States","Pourbabaee, F., University of California, 414 Evans Hall, Berkeley, CA  94720, United States","Pourbabaee, F.; University of California, 414 Evans Hall, United States; email: farzad@berkeley.edu",,"Springer Science and Business Media Deutschland GmbH",09382259,,,,"English","Econ. Theory",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85096619729
"Redford D.T., Verhoef G.","57126968600;15756244400;","Transforming Africa: How savings groups foster financial inclusion, resilience and economic development",2022,"Transforming Africa: How Savings Groups Foster Financial Inclusion, Resilience and Economic Development",,,,"1","281",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153560022&partnerID=40&md5=b6179c3abc628328c2ac7fb838841368","Policy Experimentation and Evaluation Platform (PEEP), Portugal; University of California, Berkeley, United States; University of Johannesburg, South Africa; Monash University, Australia","Redford, D.T., Policy Experimentation and Evaluation Platform (PEEP), Portugal, University of California, Berkeley, United States; Verhoef, G., University of Johannesburg, South Africa, Monash University, Australia","Redford, D.T.; Policy Experimentation and Evaluation Platform (PEEP)Portugal",,"Emerald Group Publishing Ltd.",,9781802620535; 9781802620542,,,"English","Transform. Afr.: How Savings Groups Foster Financ. Incl., Resil. and Econ. Dev.",Book,"Final","",Scopus,2-s2.0-85153560022
"Redford D.T., Verhoef G.","57126968600;15756244400;","Introduction",2022,"Transforming Africa: How Savings Groups Foster Financial Inclusion, Resilience and Economic Development",,,,"1","9",,,"10.1108/978-1-80262-053-520221002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153558342&doi=10.1108%2f978-1-80262-053-520221002&partnerID=40&md5=5e13236d0aa5ca01055c1e30cea2a256","Policy Experimentation and Evaluation Platform (PEEP), Portugal; University of California, Berkeley, United States; University of Johannesburg, South Africa; Monash University, Australia","Redford, D.T., Policy Experimentation and Evaluation Platform (PEEP), Portugal, University of California, Berkeley, United States; Verhoef, G., University of Johannesburg, South Africa, Monash University, Australia","Redford, D.T.; Policy Experimentation and Evaluation Platform (PEEP)Portugal",,"Emerald Group Publishing Ltd.",,9781802620535; 9781802620542,,,"English","Transform. Afr.: How Savings Groups Foster Financ. Incl., Resil. and Econ. Dev.",Book Chapter,"Final","",Scopus,2-s2.0-85153558342
"Peprah J.A., Redford D.T.","56521710100;57126968600;","High-end and Mid-market savings groups: A pan-African phenomenon",2022,"Transforming Africa: How Savings Groups Foster Financial Inclusion, Resilience and Economic Development",,,,"13","20",,,"10.1108/978-1-80262-053-520221001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153557514&doi=10.1108%2f978-1-80262-053-520221001&partnerID=40&md5=b20de8e3004e9d2749a3b030e2966bb8","Department of Applied Economics, School of Economics, University of Cape Coast, Ghana; Policy Experimentation and Evaluation Platform (PEEP), Portugal; University of California, Berkeley, United States","Peprah, J.A., Department of Applied Economics, School of Economics, University of Cape Coast, Ghana; Redford, D.T., Policy Experimentation and Evaluation Platform (PEEP), Portugal, University of California, Berkeley, United States","Peprah, J.A.; Department of Applied Economics, Ghana",,"Emerald Group Publishing Ltd.",,9781802620535; 9781802620542,,,"English","Transform. Afr.: How Savings Groups Foster Financ. Incl., Resil. and Econ. Dev.",Book Chapter,"Final","",Scopus,2-s2.0-85153557514
"Acland D.","56483261100;","A Bounded Rationality Approach to Beta-Delta Preferences",2022,"Review of Behavioral Economics","9","4",,"293","313",,,"10.1561/105.00000160","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164681694&doi=10.1561%2f105.00000160&partnerID=40&md5=5bb5fd319f9a74fdf8540e5a818ce89b","University of California, Berkeley, 2607 Hearst Ave, Berkeley, CA  94720, United States","Acland, D., University of California, Berkeley, 2607 Hearst Ave, Berkeley, CA  94720, United States","Acland, D.; University of California, 2607 Hearst Ave, United States; email: acland@berkeley.edu",,"Now Publishers Inc",23266198,,,,"English","Rev. Behav. Econ.",Article,"Final","",Scopus,2-s2.0-85164681694
