Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Bryniarski O., Hingun N., Pachuca P., Wang V., Carlini N.","57225937403;57225922147;57225959060;57225949855;57194977162;","EVADING ADVERSARIAL EXAMPLE DETECTION DEFENSES WITH ORTHOGONAL PROJECTED GRADIENT DESCENT",2022,"ICLR 2022 - 10th International Conference on Learning Representations",,,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144937126&partnerID=40&md5=a68772c1f5dcea9bcbd3f61f23f91ccf","UC Berkeley, United States; Google","Bryniarski, O., UC Berkeley, United States; Hingun, N., UC Berkeley, United States; Pachuca, P., UC Berkeley, United States; Wang, V., UC Berkeley, United States; Carlini, N., Google",,,"International Conference on Learning Representations, ICLR",,,,,"English","ICLR - Int. Conf. Learn. Represent.",Conference Paper,"Final","",Scopus,2-s2.0-85144937126
"Kumar A., Agarwal R., Ma T., Courville A., Tucker G., Levine S.","58221014600;57214858852;58105295000;6507291186;57191854308;35731728100;","DR3: VALUE-BASED DEEP REINFORCEMENT LEARNING REQUIRES EXPLICIT REGULARIZATION",2022,"ICLR 2022 - 10th International Conference on Learning Representations",,,,"","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144804931&partnerID=40&md5=ce68f30a715fc04db6db826686969cdf","UC Berkeley, United States; Google Research; MILA; Stanford University, United States","Kumar, A., UC Berkeley, United States, Google Research; Agarwal, R., Google Research, MILA; Ma, T., Stanford University, United States; Courville, A., MILA; Tucker, G., Google Research; Levine, S., UC Berkeley, United States, Google Research",,,"International Conference on Learning Representations, ICLR",,,,,"English","ICLR - Int. Conf. Learn. Represent.",Conference Paper,"Final","",Scopus,2-s2.0-85144804931
"Lange H.C.","57221564892;","A Drawing of a Cherub's Head for Raphael's Disputa in the Stanza della Segnatura",2022,"Master Drawings","60","3",,"291","302",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144751244&partnerID=40&md5=7ef64607ef0bcfa909ed6908c2c8fe31","The Departments of History of Art & Italian Studies, The University of California, Berkeley, United States","Lange, H.C., The Departments of History of Art & Italian Studies, The University of California, Berkeley, United States","Lange, H.C.; The Departments of History of Art & Italian Studies, United States",,"Master Drawings Association, Inc.",00255025,,,,"English","Master Drawings",Article,"Final","",Scopus,2-s2.0-85144751244
"White T.N.","58030149800;","THE “QUEST OF SETH” IN OLD ICELANDIC LITERATURE Sethskvæði and Its Antecedents [„Quest of Seth“ í forníslenskum bókmenntum: Sethskvæði og fyrri gerðir þess.]",2022,"Gripla","33",,,"329","362",,,"10.33112/gripla.33.9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144737867&doi=10.33112%2fgripla.33.9&partnerID=40&md5=889d6f286650f701234c968b2b5c5e84","University of California, Berkeley, United States","White, T.N., University of California, Berkeley, United States","White, T.N.; University of CaliforniaUnited States; email: tiffany.white@berkeley.edu",,"Arni Magnusson Institute for Icelandic Studies",10185011,,,,"English","Gripla",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85144737867
"Kwan S.","26121271100;","Remote proximity: Making immersive dance under COVID-19 lockdown",2022,"Choreographic Practices","13","2",,"165","178",,,"10.1386/chor_00049_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144661601&doi=10.1386%2fchor_00049_1&partnerID=40&md5=54e3265eeb1ecf9b55461dfdb0b3ec55","University of California, 15 Dwinelle Hall, Berkeley, CA  94720-2560, United States","Kwan, S., University of California, 15 Dwinelle Hall, Berkeley, CA  94720-2560, United States","Kwan, S.; University of California, 15 Dwinelle Hall, United States; email: sansankwan@berkeley.edu",,"Intellect Ltd.",20405669,,,,"English","Choreographic Pract.",Article,"Final","",Scopus,2-s2.0-85144661601
"Cella C.-E.","36614069100;","Orchidea: a comprehensive framework for target-based computer-assisted dynamic orchestration",2022,"Journal of New Music Research","51","1",,"40","68",,2,"10.1080/09298215.2022.2150650","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144522746&doi=10.1080%2f09298215.2022.2150650&partnerID=40&md5=b19a14f333399a8b48e574394ef3f344","CNMAT/Music–University of California, Berkeley, United States","Cella, C.-E., CNMAT/Music–University of California, Berkeley, United States","Cella, C.-E.; CNMAT/Music–University of CaliforniaUnited States; email: carmine.cella@berkeley.edu",,"Routledge",09298215,,,,"English","J. New Music Res.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85144522746
"Tadimeti D., Georgila K., Traum D.","57944802400;14017952500;6603622906;","Evaluation of Off-the-shelf Speech Recognizers on Different Accents in a Dialogue Domain",2022,"2022 Language Resources and Evaluation Conference, LREC 2022",,,,"6001","6008",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144474793&partnerID=40&md5=5a5cb688c27236e4a317f55737e48d48","Electrical Engineering & Computer Science, University of California, Berkeley, United States; Institute for Creative Technologies, University of Southern California, United States","Tadimeti, D., Electrical Engineering & Computer Science, University of California, Berkeley, United States, Institute for Creative Technologies, University of Southern California, United States; Georgila, K., Institute for Creative Technologies, University of Southern California, United States; Traum, D., Institute for Creative Technologies, University of Southern California, United States",,"Calzolari N.Bechet F.Blache P.Choukri K.Cieri C.Declerck T.Goggi S.Isahara H.Maegaard B.Mariani J.Mazo H.Odijk J.Piperidis S.","European Language Resources Association (ELRA)",,9791095546726,,,"English","Lang. Resour. Eval. Conf., LREC",Conference Paper,"Final","",Scopus,2-s2.0-85144474793
"Butler J.","25633650300;","Bodies in Alliance and the Politics of the Street",2022,"Gestures: The Study of Religion as Practice",,,,"194","214",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144424807&partnerID=40&md5=e5aee3480f0efc7b13a4af2d7da81ab6","Department of Comparative Literature, University of California, Berkeley, United States","Butler, J., Department of Comparative Literature, University of California, Berkeley, United States","Butler, J.; Department of Comparative Literature, United States",,"Fordham University Press",,9780823299614; 9780823299621,,,"English","Gestures: The Study of Religion as Practice",Book Chapter,"Final","",Scopus,2-s2.0-85144424807
"Goble M.","56134754800;","Dynamic Form: How Intermediality Made Modernism. By Cara L. Lewis. Ithaca, NY: Cornell University Press, 2020. xi + 314 pp.",2022,"Modern Language Quarterly","83","3",,"362","365",,,"10.1215/00267929-9792659","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144413628&doi=10.1215%2f00267929-9792659&partnerID=40&md5=0680a3d66429414f4683cfbe2a6910f4","English Department, University of California, Berkeley, United States","Goble, M., English Department, University of California, Berkeley, United States","Goble, M.; English Department, United States",,"Duke University Press",00267929,,,,"English","Mod. Lang. Q.",Review,"Final","",Scopus,2-s2.0-85144413628
"Botillen A., Riddervold M.","58023933400;36069989700;","MARITIME SECURITY IN THE ARCTIC",2022,"Routledge Handbook of Maritime Security",,,,"366","377",,1,"10.4324/9781003001324-34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144378361&doi=10.4324%2f9781003001324-34&partnerID=40&md5=404b5103da2b43825d4000d7fa76da01","Department of Research, Inland Norway University of Applied Sciences, Norway; Inland Norway University of Applied Sciences, Norway; Norwegian Institute of International Affairs (NUPI), Norway; UC Berkeley Institute of European Studies, United States","Botillen, A., Department of Research, Inland Norway University of Applied Sciences, Norway; Riddervold, M., Inland Norway University of Applied Sciences, Norway, Norwegian Institute of International Affairs (NUPI), Norway, UC Berkeley Institute of European Studies, United States",,,"Taylor and Francis",,9781000593488; 9780367430641,,,"English","Routledge Handb. of Maritime Security",Book Chapter,"Final","",Scopus,2-s2.0-85144378361
"Zhang D.","58023975800;","In Search of Lost Weather",2022,"Proust’s in Search of Lost Time: Philosophical Perspectives",,,,"191","216",,,"10.1093/oso/9780190921576.003.0008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144366121&doi=10.1093%2foso%2f9780190921576.003.0008&partnerID=40&md5=fa5dd8c662cbda38f1ffe9afd31e935d","University of California, Berkeley, United States","Zhang, D., University of California, Berkeley, United States","Zhang, D.; University of California, United States",,"Oxford University Press",,9780190921576; 9780190921583,,,"English","Proust’s in Search of Lost Time: Philosophical Perspectives",Book Chapter,"Final","",Scopus,2-s2.0-85144366121
"Butler J.","58297923400;","Sexual Ideology and Phenomenological Description: A Feminist Critique of Merleau-Ponty’s Phenomenology of Perception",2022,"Feminist Philosophy of Mind",,,,"175","189",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144358001&partnerID=40&md5=3efd2fc87ba23739a5544810a8474e35","Department of Comparative Literature and the Program of Critical Theory, University of California, Berkeley, United States","Butler, J., Department of Comparative Literature and the Program of Critical Theory, University of California, Berkeley, United States","Butler, J.; Department of Comparative Literature and the Program of Critical Theory, United States",,"Oxford University Press",,9780190867614; 9780190867621,,,"English","Feminist Philosophy of Mind",Book Chapter,"Final","",Scopus,2-s2.0-85144358001
"Corona R., Zhu S., Klein D., Darrell T.","57218716347;57223163152;23009040500;7003377605;","Voxel-informed Language Grounding",2022,"Proceedings of the Annual Meeting of the Association for Computational Linguistics","2",,,"54","60",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144324078&partnerID=40&md5=fa92b0ad4b23074b2b209a28d2a5e572","Computer Science Division, University of California, Berkeley, United States","Corona, R., Computer Science Division, University of California, Berkeley, United States; Zhu, S., Computer Science Division, University of California, Berkeley, United States; Klein, D., Computer Science Division, University of California, Berkeley, United States; Darrell, T., Computer Science Division, University of California, Berkeley, United States",,"Muresan S.Nakov P.Villavicencio A.","Association for Computational Linguistics (ACL)",0736587X,9781955917223,,,"English","Proc. Annu. Meet. Assoc. Comput Linguist.",Conference Paper,"Final","",Scopus,2-s2.0-85144324078
"Zhu S., Ebrahimi S., Kanazawa A., Darrell T.","57223163152;57008797400;55430977000;7003377605;","DIFFERENTIABLE GRADIENT SAMPLING FOR LEARNING IMPLICIT 3D SCENE RECONSTRUCTIONS FROM A SINGLE IMAGE",2022,"ICLR 2022 - 10th International Conference on Learning Representations",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144248100&partnerID=40&md5=c4858cf922e074fd946bb14223d5a1d2","UC Berkeley, United States","Zhu, S., UC Berkeley, United States; Ebrahimi, S., UC Berkeley, United States; Kanazawa, A., UC Berkeley, United States; Darrell, T., UC Berkeley, United States",,,"International Conference on Learning Representations, ICLR",,,,,"English","ICLR - Int. Conf. Learn. Represent.",Conference Paper,"Final","",Scopus,2-s2.0-85144248100
"Urzola N., González M.P.","57222760274;58017965500;","Gender-Based Environmental Violence in Colombia: Problematising Dominant Notions of Gender-Based Violence During Peacebuilding",2022,"Australian Feminist Law Journal","48","2",,"245","264",,,"10.1080/13200968.2022.2147704","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144046505&doi=10.1080%2f13200968.2022.2147704&partnerID=40&md5=947d65a6ffccdcd42565f4cf611a299a","Berkeley - School of Law, Global Network for Human Rights and the Environment, University of California, United States; Environmental Colombian Institute, Vermont Law School, United States","Urzola, N., Berkeley - School of Law, Global Network for Human Rights and the Environment, University of California, United States; González, M.P., Environmental Colombian Institute, Vermont Law School, United States","Urzola, N.; Berkeley - School of Law, United States; email: natalia.urzola.g@gmail.com",,"Routledge",13200968,,,,"English","Aust. Fem. Law J.",Article,"Final","",Scopus,2-s2.0-85144046505
"Mills-Novoa M., Boelens R., Hoogesteger J., Vos J.","46861238300;7006238723;24072757300;55734348601;","Resisting, leveraging, and reworking climate change adaptation projects from below: placing adaptation in Ecuador’s agrarian struggle",2022,"Journal of Peasant Studies",,,,"","",,4,"10.1080/03066150.2022.2144252","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144012049&doi=10.1080%2f03066150.2022.2144252&partnerID=40&md5=6e38e5ef5c1d344353c03871d546e8cf","Department of Environmental Science, Policy, and Management/Energy & Resources Group, University of California Berkeley, Berkeley, CA, United States; Department of Environmental Sciences, Wageningen University, Wageningen, Netherlands; Centre for Latin American Research and Documentation (CEDLA), University of Amsterdam, Amsterdam, Netherlands; Faculty of Agronomy, Universidad Central de Ecuador, Quito, Ecuador; Department of Geomatic and Hydraulic Engineering, Universidad de Guanajuato, Guanajuato, Mexico; Instituto de Investigaciones en Ecosistemas y Sustentabilidad (IIES), Universidad de Autónoma de México, Mexico City, Mexico","Mills-Novoa, M., Department of Environmental Science, Policy, and Management/Energy & Resources Group, University of California Berkeley, Berkeley, CA, United States; Boelens, R., Department of Environmental Sciences, Wageningen University, Wageningen, Netherlands, Centre for Latin American Research and Documentation (CEDLA), University of Amsterdam, Amsterdam, Netherlands, Faculty of Agronomy, Universidad Central de Ecuador, Quito, Ecuador; Hoogesteger, J., Department of Environmental Sciences, Wageningen University, Wageningen, Netherlands, Department of Geomatic and Hydraulic Engineering, Universidad de Guanajuato, Guanajuato, Mexico, Instituto de Investigaciones en Ecosistemas y Sustentabilidad (IIES), Universidad de Autónoma de México, Mexico City, Mexico; Vos, J., Department of Environmental Sciences, Wageningen University, Wageningen, Netherlands","Mills-Novoa, M.; Department of Environmental Science, Giannini Bldg, Rm 116, United States; email: mills-novoa@berkeley.edu",,"Routledge",03066150,,,,"English","J. Peasant Stud.",Article,"Article in Press","All Open Access, Hybrid Gold",Scopus,2-s2.0-85144012049
"Pearce L.E.","55976228500;","BABYLON AND ISRAEL: Cultural Contact and Cultural Impact",2022,"The Ancient Israelite World",,,,"713","728",,,"10.4324/9780367815691-50","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143941301&doi=10.4324%2f9780367815691-50&partnerID=40&md5=294eeb201eed0a03d966bff60f8c616c","Department of Middle Eastern Languages and Cultures, University of California, Berkeley, United States","Pearce, L.E., Department of Middle Eastern Languages and Cultures, University of California, Berkeley, United States","Pearce, L.E.; Department of Middle Eastern Languages and Cultures, United States",,"Taylor and Francis",,9781000773248; 9780367406844,,,"English","The Anc. Israelite World",Book Chapter,"Final","",Scopus,2-s2.0-85143941301
"Iles A.","6701589780;","SUSTAINABLE AGRICULTURE",2022,"The Routledge Companion to Environmental Ethics",,,,"492","502",,,"10.4324/9781315768090-49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143938300&doi=10.4324%2f9781315768090-49&partnerID=40&md5=d709eb902632b7ec79bec35eba1eb194","Department of Environmental Science, Policy and Management, University of California - Berkeley, United States","Iles, A., Department of Environmental Science, Policy and Management, University of California - Berkeley, United States","Iles, A.; Department of Environmental Science, United States",,"Taylor and Francis",,9781317665410; 9781138784925,,,"English","The Routledge Companion to Environmental Ethics",Book Chapter,"Final","",Scopus,2-s2.0-85143938300
"Porter B.W.","58325375200;","THE INVENTION OF ANCIENT MOAB1",2022,"The Ancient Israelite World",,,,"619","638",,,"10.4324/9780367815691-45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143918533&doi=10.4324%2f9780367815691-45&partnerID=40&md5=e8203c0f6d332754c7c462151bb74c92","University of California, Berkeley, United States","Porter, B.W., University of California, Berkeley, United States","Porter, B.W.; University of California, United States",,"Taylor and Francis",,9781000773248; 9780367406844,,,"English","The Anc. Israelite World",Book Chapter,"Final","",Scopus,2-s2.0-85143918533
"Kumar A., Yazdanbakhsh A., Hashemi M., Swersky K., Levine S.","58221014600;36184859000;55659660500;36081211800;35731728100;","DATA-DRIVEN OFFLINE OPTIMIZATION FOR ARCHITECTING HARDWARE ACCELERATORS",2022,"ICLR 2022 - 10th International Conference on Learning Representations",,,,"","",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143736334&partnerID=40&md5=446a1e25dc8e2ae987c4e20d1a1e8980","Google Research; UC Berkeley, United States","Kumar, A., UC Berkeley, United States; Yazdanbakhsh, A., Google Research; Hashemi, M., Google Research; Swersky, K., Google Research; Levine, S., UC Berkeley, United States","Kumar, A.; UC BerkeleyUnited States; email: aviralk@berkeley.edu
Levine, S.; UC BerkeleyUnited States",,"International Conference on Learning Representations, ICLR",,,,,"English","ICLR - Int. Conf. Learn. Represent.",Conference Paper,"Final","",Scopus,2-s2.0-85143736334
"Tomlin N., He A., Klein D.","57667533400;57668528000;23009040500;","Understanding Game-Playing Agents with Natural Language Annotations",2022,"Proceedings of the Annual Meeting of the Association for Computational Linguistics","2",,,"797","807",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143704297&partnerID=40&md5=035d32ed9c214dbb0e85622c9b6aa0eb","Computer Science Division, University of California, Berkeley, United States","Tomlin, N., Computer Science Division, University of California, Berkeley, United States; He, A., Computer Science Division, University of California, Berkeley, United States; Klein, D., Computer Science Division, University of California, Berkeley, United States",,"Muresan S.Nakov P.Villavicencio A.","Association for Computational Linguistics (ACL)",0736587X,9781955917223,,,"English","Proc. Annu. Meet. Assoc. Comput Linguist.",Conference Paper,"Final","",Scopus,2-s2.0-85143704297
"Faulhaber C.B.","8082307500;","PhiloBiblon and the Wiki World [PhiloBiblon y el mundo wiki]",2022,"Magnificat Cultura i Literatura Medievals","9",,,"203","212",,3,"10.7203/MCLM.9.22985","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143701165&doi=10.7203%2fMCLM.9.22985&partnerID=40&md5=c5f772cde8933462238cbe95e1ba5613","University of California, Berkeley, United States","Faulhaber, C.B., University of California, Berkeley, United States","Faulhaber, C.B.; University of CaliforniaUnited States; email: cbf@berkeley.edu",,"Universitat de Valencia",23868295,,,,"Spanish","Magnif. Cult. Lit. Mediev.",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85143701165
"Hasegawa Y.","56235243900;","THE METAPRAGMATIC SPEECHSTYLE SHIFT IN JAPANESE: From the telling mode to the showing mode",2022,"The Routledge Handbook of Asian Linguistics",,,,"321","338",,,"10.4324/9781003090205-22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143680470&doi=10.4324%2f9781003090205-22&partnerID=40&md5=9a63dbf972b3bc6df7c1be971805ac4f","Department of East Asian Languages and Cultures, University of California, Berkeley, United States","Hasegawa, Y., Department of East Asian Languages and Cultures, University of California, Berkeley, United States","Hasegawa, Y.; Department of East Asian Languages and Cultures, United States",,"Taylor and Francis",,9781000574463; 9780367546991,,,"English","The Routledge Handb. of Asian Linguistics",Book Chapter,"Final","",Scopus,2-s2.0-85143680470
"Leake B.","57995456500;","The Positive Role of Islam in Indian History and Nehru’s The Discovery of India",2022,"Nationalism and Populism: Expressions of Fear or Political Strategies?",,,,"275","297",,,"10.1515/9783110729740-013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143480577&doi=10.1515%2f9783110729740-013&partnerID=40&md5=f230f3de8063b10c60779bd4d6a8fd7a","University of California, Berkeley, United States","Leake, B., University of California, Berkeley, United States","Leake, B.; University of California, United States",,"De Gruyter",,9783110729740; 9783110731279,,,"English","Nationalism and Populism: Expressions of Fear or Political Strategies?",Book Chapter,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85143480577
"Dandelet T.J.","56734561900;","THE IMPACT OF SPANISH IMPERIAL POLITICAL CULTURE IN IBERIA AND EUROPE, 1500–1700",2022,"The Routledge Hispanic Studies Companion to Early Modern Spanish Literature and Culture",,,,"15","28",,1,"10.4324/9781351108713-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143461746&doi=10.4324%2f9781351108713-3&partnerID=40&md5=8fe02f9ff8526c54fd59175b0295abae","University of California, Berkeley, United States","Dandelet, T.J., University of California, Berkeley, United States","Dandelet, T.J.; University of CaliforniaUnited States",,"Taylor and Francis",,9781351108706; 9781351108713,,,"English","The Routledge Hispanic Stud. Companion to Early Mod. Span. Literature and Culture",Book Chapter,"Final","",Scopus,2-s2.0-85143461746
"Liang X., Shu K., Lee K., Abbeel P.","57741020000;57741648100;57190815749;8269962600;","REWARD UNCERTAINTY FOR EXPLORATION IN PREFERENCE-BASED REINFORCEMENT LEARNING",2022,"ICLR 2022 - 10th International Conference on Learning Representations",,,,"","",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143398485&partnerID=40&md5=ac962fafa815d9c2a82323cf386b4bc9","University of California, Berkeley, United States","Liang, X., University of California, Berkeley, United States; Shu, K., University of California, Berkeley, United States; Lee, K., University of California, Berkeley, United States; Abbeel, P., University of California, Berkeley, United States",,,"International Conference on Learning Representations, ICLR",,,,,"English","ICLR - Int. Conf. Learn. Represent.",Conference Paper,"Final","",Scopus,2-s2.0-85143398485
"de los Ríos C.V.","55369771500;","Delinking to Learn From Youth Expressive Practitioners of the Everyday: A Commentary on “Undoing Competence: Coloniality, Homogeneity, and the Overrepresentation of Whiteness in Applied Linguistics”",2022,"Language Learning",,,,"","",,,"10.1111/lang.12539","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143120339&doi=10.1111%2flang.12539&partnerID=40&md5=9c25145d9b14bc63d84faf8047950424","University of California, Berkeley, United States","de los Ríos, C.V., University of California, Berkeley, United States","de los Ríos, C.V.; UC Berkeley, 2121 Berkeley Way, United States; email: cdelosrios@berkeley.edu",,"John Wiley and Sons Inc",00238333,,,,"English","Lang. Learn.",Note,"Article in Press","",Scopus,2-s2.0-85143120339
"Subramanian S., Merrill W., Darrell T., Gardner M., Singh S., Rohrbach A.","57216696247;57220437372;7003377605;56577280400;58124003300;56406263600;","ReCLIP: A Strong Zero-Shot Baseline for Referring Expression Comprehension",2022,"Proceedings of the Annual Meeting of the Association for Computational Linguistics","1",,,"5198","5215",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142900650&partnerID=40&md5=87d4cebd7fbcd59a8cb1e3bcc05dc5c8","UC Berkeley, United States; New York University, United States; Microsoft Semantic Machines; UC Irvine, United States; Allen Institute for AI (AI2), United States","Subramanian, S., UC Berkeley, United States; Merrill, W., New York University, United States; Darrell, T., UC Berkeley, United States; Gardner, M., Microsoft Semantic Machines; Singh, S., UC Irvine, United States, Allen Institute for AI (AI2), United States; Rohrbach, A., UC Berkeley, United States",,"Muresan S.Nakov P.Villavicencio A.","Association for Computational Linguistics (ACL)",0736587X,9781955917216,,,"English","Proc. Annu. Meet. Assoc. Comput Linguist.",Conference Paper,"Final","",Scopus,2-s2.0-85142900650
"Rodríguez D.A.","7202482729;","ACCESSIBILITY, MOBILITY, AND TRANSPORTATION INNOVATIONS IN LATIN AMERICA AND THE CARIBBEAN: Successes and Areas for Improvement",2022,"The Routledge Handbook of Urban Studies in Latin America and the Caribbean: Cities, Urban Processes, and Policies",,,,"517","534",,2,"10.4324/9781003132622-25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142798971&doi=10.4324%2f9781003132622-25&partnerID=40&md5=005a03755013388c789bd63bebf48552","Institute for Transportation Studies, University of California, Berkeley, United States","Rodríguez, D.A., Institute for Transportation Studies, University of California, Berkeley, United States","Rodríguez, D.A.; Institute for Transportation Studies, United States",,"Taylor and Francis",,9781000605884; 9780367677404,,,"English","The Routledge Handb. of Urban Studies in Latin America and the Caribbean: Cities, Urban Processes, and Policies",Book Chapter,"Final","",Scopus,2-s2.0-85142798971
"Liu Z., Xu Z., Wang H.-J., Darrell T., Shelhamer E.","57201026579;57694369900;57364986000;7003377605;56433480600;","ANYTIME DENSE PREDICTION WITH CONFIDENCE ADAPTIVITY",2022,"ICLR 2022 - 10th International Conference on Learning Representations",,,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142793565&partnerID=40&md5=91455e53fe927b2b83bf9e991c4272a6","University of California, Berkeley, United States; Adobe Research","Liu, Z., University of California, Berkeley, United States; Xu, Z., University of California, Berkeley, United States; Wang, H.-J., University of California, Berkeley, United States; Darrell, T., University of California, Berkeley, United States; Shelhamer, E., Adobe Research",,,"International Conference on Learning Representations, ICLR",,,,,"English","ICLR - Int. Conf. Learn. Represent.",Conference Paper,"Final","",Scopus,2-s2.0-85142793565
"Turiel E.","15038423000;","MORAL JUDGMENTS AND ACTIONS: Development and Processes of Coordination",2022,"Handbook of Moral Development, Third Edition",,,,"3","18",,2,"10.4324/9781003047247-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142780976&doi=10.4324%2f9781003047247-2&partnerID=40&md5=30f0d112a2cab1b1697a436578394672","Graduate School of Education, University of California, Berkeley, United States","Turiel, E., Graduate School of Education, University of California, Berkeley, United States","Turiel, E.; Graduate School of Education, United States",,"Taylor and Francis",,9781000604443; 9780367497569,,,"English","Handb. of Moral Development, Third Edition",Book Chapter,"Final","",Scopus,2-s2.0-85142780976
"Gallagher C.","16490984500;","Who was that masked woman? The prostitute and the playwright in the comedies of Aphra Behn",2022,"Last Laughs: Perspectives on Women and Comedy",,,,"23","42",,,"10.4324/9781003273394-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142777533&doi=10.4324%2f9781003273394-2&partnerID=40&md5=b86f71d76123ea00fc2947a41304b9fe","University of California, Berkeley, United States","Gallagher, C., University of California, Berkeley, United States","Gallagher, C.; University of CaliforniaUnited States",,"Taylor and Francis",,9781000579147; 9781000579147,,,"English","Last Laughs: Perspectives on Women and Comedy",Book Chapter,"Final","",Scopus,2-s2.0-85142777533
"Beckett B.I.","57199156687;","""doomed by the Confusion in Their Design"": Racialized Urban Space, Redlining, and Monolithic Whiteness in Paule Marshall's Brown Girl, Brownstones",2022,"MELUS","47","1",,"200","225",,,"10.1093/melus/mlac005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142651249&doi=10.1093%2fmelus%2fmlac005&partnerID=40&md5=04db9e000cd4140434bdb461ea1c322d","University of California, Berkeley, United States","Beckett, B.I., University of California, Berkeley, United States","Beckett, B.I.; University of CaliforniaUnited States; email: balthazar.beckett@outlook.com",,"Society for the Study of the Multi-Ethnic Literature of the United States",0163755X,,,,"English","Mellus",Article,"Final","",Scopus,2-s2.0-85142651249
"Afonin A., Karimireddy S.P.","57223756854;57204808415;","TOWARDS MODEL-AGNOSTIC FEDERATED LEARNING USING KNOWLEDGE DISTILLATION",2022,"ICLR 2022 - 10th International Conference on Learning Representations",,,,"","",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142387433&partnerID=40&md5=138e1b2f2a7743f8b295a481911ba6f0","EPFL, Switzerland; UC Berkeley, United States","Afonin, A., EPFL, Switzerland; Karimireddy, S.P., EPFL, Switzerland, UC Berkeley, United States","Karimireddy, S.P.; EPFLSwitzerland; email: sp.karimireddy@berkeley.edu",,"International Conference on Learning Representations, ICLR",,,,,"English","ICLR - Int. Conf. Learn. Represent.",Conference Paper,"Final","",Scopus,2-s2.0-85142387433
"Croq A., Brelaud S.","57217031452;57194526211;","The memory of al-Hira and the record of 'Adi b. Zayd in the Kitab al-Agani with regard to late antique and medieval sources [La mémoire d'al-īra et la notice de Adī b. Zayd dans le Kitāb al-Aġānī au regard des sources tardo-antiques et médiévales]",2022,"Arabica","69","4-5",,"477","522",,,"10.1163/15700585-12341627","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142313910&doi=10.1163%2f15700585-12341627&partnerID=40&md5=21178d656306c7f1033a7e9c7990576a","École Pratique des Hautes Études - PSL, Paris, France; Université de Californie, CA, Berkeley, United States","Croq, A., École Pratique des Hautes Études - PSL, Paris, France; Brelaud, S., Université de Californie, CA, Berkeley, United States",,,"Brill Academic Publishers",05705398,,,,"French","Arabica",Article,"Final","",Scopus,2-s2.0-85142313910
